Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
TRV,2016-06-30,0.024,0.079,0.109,0.10800000000000001,0.3,0.174,0.145,0.14400000000000002,0.098,0.098,0.09699999999999999,0.08199999999999999,0.254,0.262,0.3,,3.8,,0.4,0.2,0.0,95.3,,,,0.26,0.207,0.256,0.203,0.759,10.5,12.7,12.7,1.4,1.4
TRV,2016-09-30,0.025,0.084,0.11699999999999999,0.11599999999999999,0.301,0.179,0.149,0.149,0.10300000000000001,0.10300000000000001,0.102,0.085,0.23600000000000002,0.244,0.3,,3.9,,0.4,0.2,0.1,93.5,,,,0.263,0.20800000000000002,0.259,0.205,0.762,11.6,14.0,14.0,1.3,1.3
TRV,2016-12-31,0.031,0.105,0.158,0.157,0.327,0.20800000000000002,0.18,0.179,0.133,0.133,0.133,0.10400000000000001,0.23600000000000002,0.244,0.3,,4.1,,0.4,0.2,0.1,90.0,,,,0.27699999999999997,0.217,0.273,0.214,0.768,14.1,16.3,16.3,1.1,1.1
TRV,2017-03-31,0.021,0.071,0.105,0.105,0.266,0.153,0.12300000000000001,0.122,0.08900000000000001,0.08900000000000001,0.08800000000000001,0.068,0.353,0.361,0.3,,4.0,,0.4,0.2,0.1,91.0,,,,0.273,0.214,0.268,0.21100000000000002,0.767,9.5,11.9,11.9,1.5,1.5
TRV,2017-06-30,0.022000000000000002,0.07200000000000001,0.1,0.099,0.268,0.15,0.12300000000000001,0.12300000000000001,0.083,0.083,0.08199999999999999,0.069,0.19,0.198,0.3,,3.9,,0.4,0.2,0.1,94.0,,,,0.29,0.225,0.29,0.225,0.768,9.6,11.7,11.7,1.6,1.6
TRV,2017-09-30,0.01,0.034,0.049,0.049,0.19899999999999998,0.084,0.057,0.057,0.04,0.04,0.04,0.027000000000000003,0.302,0.31,0.3,,3.9,,0.4,0.2,0.1,94.5,,,,0.292,0.226,0.292,0.226,0.772,4.4,6.5,6.5,2.8,2.8
TRV,2017-12-31,0.023,0.078,0.09300000000000001,0.092,0.273,0.155,0.128,0.128,0.07400000000000001,0.07400000000000001,0.073,0.07200000000000001,0.313,0.321,0.3,,4.0,,0.4,0.2,0.0,91.7,,,,0.27699999999999997,0.217,0.273,0.214,0.7709999999999999,10.2,12.4,12.4,1.4,1.4
TRV,2018-03-31,0.021,0.07200000000000001,0.115,0.114,0.265,0.14800000000000002,0.12,0.11900000000000001,0.092,0.092,0.091,0.067,0.371,0.37799999999999995,0.3,,3.9,,0.4,0.2,0.0,92.5,,,,0.303,0.233,0.303,0.233,0.778,9.7,12.1,12.1,1.6,1.6
TRV,2018-06-30,0.017,0.061,0.092,0.091,0.245,0.12300000000000001,0.09699999999999999,0.096,0.07,0.07,0.07,0.053,0.35200000000000004,0.36,0.3,,3.8,,0.4,0.2,0.1,95.6,,,,0.28600000000000003,0.222,0.28600000000000003,0.222,0.7809999999999999,8.0,10.2,10.2,1.8,1.8
TRV,2018-09-30,0.021,0.077,0.126,0.125,0.253,0.141,0.11599999999999999,0.115,0.092,0.092,0.091,0.065,0.244,0.251,0.3,,3.9,,0.4,0.2,0.1,94.3,,,,0.292,0.226,0.28800000000000003,0.223,0.785,10.4,12.7,12.7,1.5,1.5
TRV,2018-12-31,0.02,0.071,0.11,0.109,0.243,0.132,0.107,0.107,0.08,0.08,0.079,0.06,0.27699999999999997,0.284,0.3,,4.0,,0.4,0.2,0.1,92.0,,,,0.287,0.223,0.282,0.21899999999999997,0.78,9.6,11.8,11.8,1.6,1.6
TRV,2019-03-31,0.025,0.086,0.135,0.134,0.275,0.165,0.138,0.138,0.10400000000000001,0.10400000000000001,0.10300000000000001,0.079,0.316,0.32299999999999995,0.3,,3.9,,0.4,0.2,0.0,93.5,,,,0.306,0.23399999999999999,0.299,0.22899999999999998,0.773,12.0,14.7,14.7,1.4,1.4
TRV,2019-06-30,0.017,0.059000000000000004,0.09,0.08900000000000001,0.24,0.121,0.09699999999999999,0.096,0.071,0.071,0.071,0.053,0.359,0.366,0.3,,3.8,,0.4,0.2,0.1,96.8,,,,0.275,0.215,0.26899999999999996,0.21100000000000002,0.767,8.5,10.9,10.9,1.8,1.8
TRV,2019-09-30,0.012,0.04,0.062,0.062,0.201,0.087,0.065,0.064,0.049,0.049,0.049,0.034,0.212,0.218,0.3,,3.8,,0.4,0.2,0.1,96.8,,,,0.271,0.213,0.266,0.21,0.768,6.1,8.6,8.6,2.4,2.4
TRV,2019-12-31,0.026000000000000002,0.08900000000000001,0.135,0.134,0.278,0.166,0.14400000000000002,0.14300000000000002,0.10800000000000001,0.10800000000000001,0.107,0.083,0.24,0.24600000000000002,0.3,,3.9,,0.4,0.2,0.1,93.7,,,,0.253,0.20199999999999999,0.249,0.19899999999999998,0.764,13.9,16.1,16.1,1.2,1.2
