Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
CRM,2016-07-31,0.006,0.01,0.157,0.157,0.742,0.079,0.04,0.016,0.113,0.113,0.113,0.006999999999999999,0.132,0.135,0.6,4.7,5.9,,0.6,0.5,0.2,61.9,,13.7,,0.41,0.29100000000000004,0.40700000000000003,0.289,0.574,1.6,7.8,3.2,3.9,9.6
CRM,2016-10-31,0.001,0.001,-0.023,-0.023,0.727,0.054000000000000006,0.015,0.001,-0.017,-0.017,-0.017,-0.004,0.105,0.10800000000000001,0.6,4.9,6.1,,0.6,0.5,0.1,60.7,,19.0,,0.37,0.27,0.36700000000000005,0.268,0.527,0.1,5.2,,5.5,
CRM,2017-01-31,-0.001,-0.002,-0.028999999999999998,-0.028999999999999998,0.727,0.10300000000000001,0.066,-0.003,-0.022000000000000002,-0.022000000000000002,-0.022000000000000002,-0.002,0.271,0.27399999999999997,0.6,5.2,4.1,,0.8,0.7,0.4,89.8,,18.8,,0.37200000000000005,0.271,0.359,0.261,0.573,,9.7,3.8,3.0,7.6
CRM,2017-04-30,0.001,0.001,0.001,0.001,0.728,0.071,0.033,0.002,0.0,0.0,0.0,-0.003,0.547,0.5489999999999999,0.6,5.3,4.1,,0.7,0.6,0.6,86.1,,16.6,,0.32,0.242,0.175,0.133,0.535,0.2,7.8,0.6,3.7,45.3
CRM,2017-07-31,0.012,0.02,0.022000000000000002,0.022000000000000002,0.74,0.083,0.045,0.033,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.017,0.063,0.066,0.6,5.6,6.9,,0.8,0.7,0.2,53.7,,19.0,,0.306,0.23399999999999999,0.155,0.11900000000000001,0.515,3.8,9.7,3.9,3.0,7.5
CRM,2017-10-31,0.022000000000000002,0.035,0.05,0.05,0.736,0.12,0.083,0.057,0.04,0.04,0.04,0.034,0.09699999999999999,0.099,0.6,5.8,7.0,,0.8,0.7,0.1,52.6,,17.3,,0.293,0.22699999999999998,0.149,0.115,0.495,7.4,15.4,10.1,2.0,3.0
CRM,2018-01-31,0.027000000000000003,0.045,0.086,0.086,0.742,0.159,0.098,0.07400000000000001,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.043,0.317,0.319,0.6,6.0,4.2,,1.0,0.8,0.4,87.4,,12.2,,0.166,0.142,0.067,0.057,0.528,9.6,20.7,14.4,0.9,1.4
CRM,2018-04-30,0.021,0.035,0.128,0.128,0.745,0.11599999999999999,0.07400000000000001,0.064,0.114,0.114,0.114,0.036000000000000004,0.47700000000000004,0.484,0.5,6.2,4.2,,1.3,1.1,0.7,84.1,,12.2,,0.361,0.265,0.35100000000000003,0.258,0.518,5.6,10.3,6.7,2.9,4.4
CRM,2018-07-31,0.012,0.017,0.09699999999999999,0.09699999999999999,0.741,0.096,0.055,0.035,0.091,0.091,0.091,0.017,0.076,0.084,0.5,6.7,7.0,,0.8,0.6,0.2,52.5,,18.2,,0.325,0.245,0.273,0.20600000000000002,0.47600000000000003,2.9,8.1,3.7,3.5,7.5
CRM,2018-10-31,0.009000000000000001,0.012,0.03,0.03,0.738,0.10300000000000001,0.065,0.027000000000000003,0.031,0.031,0.031,0.012,0.06,0.068,0.5,6.8,6.8,,0.9,0.7,0.1,54.5,,18.7,,0.299,0.23,0.251,0.193,0.447,2.3,8.7,5.3,3.1,5.2
CRM,2019-01-31,0.013999999999999999,0.021,0.096,0.096,0.737,0.121,0.081,0.045,0.1,0.1,0.1,0.024,0.414,0.42100000000000004,0.5,7.1,4.0,,0.9,0.8,0.5,91.6,,127.4,,0.22899999999999998,0.187,0.21600000000000003,0.175,0.49200000000000005,3.9,10.6,6.6,2.1,3.3
CRM,2019-04-30,0.016,0.025,0.098,0.098,0.755,0.157,0.07400000000000001,0.055999999999999994,0.105,0.105,0.105,0.034,0.593,0.599,0.5,4.2,4.0,,1.0,0.8,0.7,89.9,,219.6,,0.41200000000000003,0.292,0.36,0.255,0.504,6.0,22.6,18.1,2.1,2.7
CRM,2019-07-31,0.017,0.024,0.022000000000000002,0.022000000000000002,0.758,0.155,0.07200000000000001,0.055999999999999994,0.023,0.023,0.023,0.035,0.14400000000000002,0.149,0.5,3.1,6.4,,1.0,0.8,0.2,57.7,,205.5,,0.375,0.273,0.32899999999999996,0.239,0.485,6.6,24.6,19.4,1.9,2.4
CRM,2019-10-31,0.004,0.005,-0.017,-0.017,0.7490000000000001,0.149,0.039,0.013999999999999999,-0.024,-0.024,-0.024,0.008,0.188,0.192,0.4,3.4,6.4,,1.1,0.9,0.1,57.4,,204.2,,0.195,0.163,0.171,0.14300000000000002,0.33399999999999996,2.0,28.2,22.9,1.8,2.2
