Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
IBM,2015-09-30,0.08199999999999999,0.172,0.868,0.878,0.489,0.23600000000000002,0.203,0.188,0.154,0.153,0.154,0.11800000000000001,0.106,0.11,0.7,7.2,9.1,21.8,1.2,1.0,0.5,40.6,16.9,54.9,2.6,2.948,0.747,2.388,0.605,0.8759999999999999,31.0,39.0,30.9,2.2,2.7
IBM,2015-12-31,0.121,0.247,1.28,1.295,0.517,0.285,0.254,0.24,0.20199999999999999,0.20199999999999999,0.20199999999999999,0.153,0.14,0.14400000000000002,0.8,8.3,10.6,26.2,1.2,1.1,0.6,34.8,14.0,49.9,-1.1,2.766,0.7340000000000001,2.318,0.615,0.8690000000000001,41.4,49.1,42.0,1.6,1.9
IBM,2016-03-31,0.052000000000000005,0.10400000000000001,0.547,0.5529999999999999,0.465,0.183,0.146,0.128,0.10800000000000001,0.10800000000000001,0.10800000000000001,0.07,0.244,0.249,0.7,6.9,8.7,24.1,1.4,1.2,0.6,42.0,15.1,52.1,5.0,3.023,0.7509999999999999,2.6710000000000003,0.664,0.873,16.3,23.2,16.7,3.3,4.6
IBM,2016-06-30,0.069,0.136,0.647,0.653,0.479,0.217,0.182,0.162,0.124,0.124,0.124,0.095,0.066,0.071,0.7,7.4,9.2,24.4,1.3,1.1,0.4,39.8,14.9,47.8,6.9,2.802,0.737,2.495,0.6559999999999999,0.865,19.7,26.3,21.1,2.5,3.2
IBM,2016-09-30,0.07400000000000001,0.14300000000000002,0.691,0.6970000000000001,0.469,0.23800000000000002,0.2,0.179,0.14800000000000002,0.14800000000000002,0.14800000000000002,0.107,0.139,0.14400000000000002,0.7,6.9,8.8,23.3,1.2,1.0,0.5,41.8,15.8,49.5,8.1,2.476,0.7120000000000001,2.073,0.596,0.852,21.8,28.9,24.0,2.3,2.8
IBM,2016-12-31,0.109,0.21,1.014,1.022,0.5,0.284,0.251,0.23199999999999998,0.207,0.207,0.207,0.14400000000000002,0.025,0.03,0.7,7.9,9.8,25.8,1.2,1.0,0.4,37.7,14.3,50.7,1.3,2.293,0.696,1.885,0.5720000000000001,0.843,32.2,39.4,33.2,1.7,2.0
IBM,2017-03-31,0.036000000000000004,0.07,0.381,0.38299999999999995,0.43799999999999994,0.155,0.11599999999999999,0.094,0.09699999999999999,0.096,0.09699999999999999,0.055,0.214,0.218,0.6,6.7,8.1,25.1,1.2,1.0,0.4,44.5,14.3,52.0,6.9,2.319,0.6990000000000001,1.867,0.563,0.843,12.6,20.8,15.3,3.8,5.2
IBM,2017-06-30,0.06,0.114,0.504,0.508,0.465,0.207,0.16899999999999998,0.149,0.121,0.121,0.121,0.079,0.071,0.076,0.6,7.1,9.0,25.0,1.3,1.1,0.4,40.5,14.6,47.4,7.6,2.463,0.711,2.028,0.586,0.846,19.5,27.1,22.5,2.9,3.5
IBM,2017-09-30,0.063,0.11699999999999999,0.569,0.573,0.469,0.22,0.179,0.159,0.142,0.142,0.142,0.09699999999999999,0.057,0.063,0.6,7.0,9.0,23.8,1.4,1.2,0.5,40.7,15.5,48.8,7.3,2.31,0.698,2.093,0.632,0.838,18.1,25.1,20.0,2.7,3.4
IBM,2017-12-31,0.094,0.17800000000000002,-0.225,-0.226,0.49,0.257,0.222,0.20600000000000002,-0.047,-0.047,-0.047,0.125,0.091,0.096,0.7,8.1,10.1,27.1,1.3,1.2,0.6,36.5,13.6,49.5,0.6,2.6439999999999997,0.726,2.249,0.617,0.8590000000000001,28.3,35.3,29.4,2.0,2.4
IBM,2018-03-31,0.037000000000000005,0.07200000000000001,0.37200000000000005,0.375,0.43200000000000005,0.155,0.115,0.09699999999999999,0.08800000000000001,0.08800000000000001,0.08800000000000001,0.054000000000000006,0.081,0.086,0.6,6.8,8.7,25.3,1.4,1.2,0.5,41.4,14.2,51.1,4.5,2.54,0.718,2.213,0.625,0.8540000000000001,11.2,18.0,12.7,3.9,5.5
IBM,2018-06-30,0.057999999999999996,0.111,0.52,0.524,0.46,0.198,0.16,0.14300000000000002,0.12,0.12,0.12,0.086,0.054000000000000006,0.059000000000000004,0.6,7.2,10.3,24.1,1.3,1.1,0.3,35.3,15.1,48.8,1.7,2.444,0.71,2.0340000000000003,0.591,0.847,16.5,22.9,17.6,2.9,3.7
IBM,2018-09-30,0.064,0.11800000000000001,0.5579999999999999,0.562,0.469,0.226,0.184,0.165,0.14400000000000002,0.14400000000000002,0.14400000000000002,0.1,0.08199999999999999,0.08800000000000001,0.6,6.8,10.1,21.3,1.3,1.1,0.5,36.4,17.3,51.1,2.6,2.364,0.703,1.814,0.539,0.8370000000000001,16.2,22.2,17.9,2.8,3.4
IBM,2018-12-31,0.09,0.171,0.424,0.42700000000000005,0.491,0.255,0.218,0.204,0.09,0.09,0.09,0.127,0.079,0.085,0.7,8.0,11.4,24.1,1.3,1.1,0.4,32.2,15.2,51.9,-4.4,2.7060000000000004,0.73,2.103,0.5670000000000001,0.863,23.0,28.7,24.7,2.1,2.4
IBM,2019-03-31,0.038,0.07200000000000001,0.38,0.38299999999999995,0.442,0.18600000000000003,0.12300000000000001,0.106,0.08800000000000001,0.08800000000000001,0.08800000000000001,0.065,0.191,0.198,0.6,5.6,9.2,22.9,1.4,1.2,0.5,39.0,15.7,55.4,-0.6,3.319,0.768,2.61,0.604,0.873,9.2,18.5,16.0,3.5,4.1
IBM,2019-06-30,0.048,0.08199999999999999,0.581,0.586,0.47,0.212,0.16,0.14400000000000002,0.13,0.13,0.13,0.10300000000000001,0.261,0.272,0.5,5.0,9.7,22.6,1.8,1.7,0.3,37.5,16.1,48.0,5.7,4.405,0.815,3.51,0.649,0.885,8.0,13.3,11.6,4.2,4.8
IBM,2019-09-30,0.033,0.054000000000000006,0.373,0.376,0.462,0.205,0.146,0.11199999999999999,0.09300000000000001,0.09300000000000001,0.09300000000000001,0.061,0.266,0.281,0.5,4.8,9.3,21.9,1.1,0.9,0.4,39.7,16.8,42.7,13.8,3.951,0.7979999999999999,3.404,0.687,0.879,4.7,9.7,8.4,4.2,4.9
IBM,2019-12-31,0.067,0.114,0.7509999999999999,0.757,0.51,0.263,0.21600000000000003,0.187,0.168,0.16899999999999998,0.168,0.11199999999999999,0.16399999999999998,0.174,0.6,5.8,11.0,25.2,1.0,0.9,0.4,33.5,14.6,39.6,8.5,3.248,0.765,2.763,0.65,0.862,11.5,17.7,16.1,2.7,3.0
