Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
MMM,2015-09-30,0.145,0.20800000000000002,0.41,0.41,0.49700000000000005,0.289,0.252,0.243,0.168,0.168,0.168,0.149,0.134,0.13699999999999998,1.0,3.7,6.7,4.1,1.7,0.9,0.9,54.8,89.7,40.8,103.7,0.9209999999999999,0.479,0.7340000000000001,0.382,0.632,49.4,58.7,49.4,1.3,1.5
MMM,2015-12-31,0.122,0.17600000000000002,0.35100000000000003,0.35200000000000004,0.48100000000000004,0.276,0.22899999999999998,0.221,0.142,0.142,0.142,0.135,0.284,0.28800000000000003,0.9,3.4,6.7,4.2,1.5,0.9,1.3,55.2,87.8,42.1,100.9,0.946,0.486,0.767,0.39399999999999996,0.6509999999999999,35.9,44.7,34.8,1.3,1.7
MMM,2016-03-31,0.136,0.198,0.44,0.44,0.504,0.289,0.25,0.24100000000000002,0.172,0.172,0.172,0.147,0.11800000000000001,0.122,0.9,3.5,6.9,4.1,1.5,0.8,0.7,53.1,88.4,39.3,102.1,0.946,0.486,0.758,0.39,0.643,38.0,45.6,38.9,1.3,1.5
MMM,2016-06-30,0.141,0.2,0.436,0.43700000000000006,0.504,0.29100000000000004,0.252,0.244,0.16899999999999998,0.168,0.168,0.149,0.11199999999999999,0.115,0.9,3.6,6.7,4.2,1.6,0.9,0.7,54.3,86.7,38.8,102.2,0.985,0.496,0.779,0.39299999999999996,0.6409999999999999,49.1,58.7,50.2,1.3,1.5
MMM,2016-09-30,0.141,0.198,0.444,0.445,0.501,0.295,0.255,0.247,0.17300000000000001,0.172,0.172,0.151,0.209,0.213,0.9,3.6,6.6,4.3,1.9,1.2,1.2,56.1,86.4,39.1,103.4,1.026,0.506,0.92,0.45399999999999996,0.6459999999999999,38.1,45.4,38.5,1.4,1.6
MMM,2016-12-31,0.11900000000000001,0.172,0.413,0.414,0.493,0.27,0.22699999999999998,0.217,0.158,0.158,0.158,0.131,0.212,0.217,0.9,3.4,6.4,4.2,1.9,1.2,1.4,57.3,86.6,45.1,98.9,1.131,0.531,1.037,0.48700000000000004,0.6859999999999999,24.9,30.9,24.1,1.5,1.9
MMM,2017-03-31,0.129,0.191,0.496,0.49700000000000005,0.495,0.28,0.231,0.223,0.17300000000000001,0.172,0.172,0.139,0.083,0.087,0.9,3.6,6.7,4.4,2.0,1.2,0.7,53.4,81.1,38.3,96.2,1.061,0.515,0.9790000000000001,0.475,0.6679999999999999,38.1,47.8,41.4,1.4,1.6
MMM,2017-06-30,0.126,0.185,0.5589999999999999,0.561,0.485,0.249,0.223,0.217,0.203,0.203,0.203,0.134,0.149,0.153,0.9,3.7,6.5,4.3,2.2,1.4,1.2,56.2,84.3,37.3,103.2,0.971,0.493,0.9520000000000001,0.483,0.657,31.3,35.9,30.4,1.5,1.7
MMM,2017-09-30,0.147,0.218,0.48100000000000004,0.48200000000000004,0.503,0.292,0.256,0.25,0.175,0.175,0.175,0.152,0.147,0.152,0.9,3.8,6.5,4.2,2.1,1.3,1.1,56.7,88.5,39.5,105.7,0.956,0.489,0.888,0.45399999999999996,0.654,35.8,41.8,36.1,1.2,1.4
MMM,2017-12-31,0.125,0.184,0.17600000000000002,0.17600000000000002,0.498,0.267,0.23800000000000002,0.228,0.066,0.065,0.065,0.131,0.138,0.151,0.9,3.6,6.3,4.0,1.9,1.2,1.0,58.0,91.9,42.6,107.2,1.207,0.547,1.048,0.475,0.6940000000000001,11.0,12.8,10.1,1.6,2.1
MMM,2018-03-31,0.124,0.18100000000000002,0.214,0.214,0.488,0.276,0.237,0.22899999999999998,0.073,0.073,0.073,0.138,0.057,0.063,0.9,3.7,6.5,4.1,1.7,1.0,0.1,55.2,88.5,38.2,105.5,1.42,0.5870000000000001,1.1079999999999999,0.45799999999999996,0.7140000000000001,23.2,27.8,24.1,1.7,2.0
MMM,2018-06-30,0.134,0.196,0.6940000000000001,0.696,0.498,0.28600000000000003,0.248,0.24100000000000002,0.222,0.221,0.221,0.145,0.17300000000000001,0.18,0.9,3.8,6.3,4.0,1.6,1.0,0.9,57.7,92.1,41.0,108.8,1.3940000000000001,0.5820000000000001,1.084,0.45299999999999996,0.716,23.0,27.3,23.1,1.5,1.8
MMM,2018-09-30,0.13699999999999998,0.203,0.596,0.599,0.49,0.293,0.257,0.25,0.19,0.18899999999999997,0.18899999999999997,0.15,0.17300000000000001,0.179,0.9,3.8,6.1,3.8,2.0,1.2,1.2,60.4,95.9,41.2,115.2,1.4409999999999998,0.59,1.314,0.5379999999999999,0.723,23.9,28.1,23.7,1.6,1.8
MMM,2018-12-31,0.12300000000000001,0.182,0.535,0.5379999999999999,0.491,0.275,0.23600000000000002,0.228,0.17,0.17,0.17,0.136,0.171,0.17800000000000002,0.9,3.7,6.1,3.7,1.9,1.2,1.2,59.9,100.1,49.7,110.3,1.4969999999999999,0.6,1.371,0.5489999999999999,0.73,19.1,23.0,17.4,1.7,2.2
MMM,2019-03-31,0.113,0.166,0.364,0.366,0.48,0.265,0.22699999999999998,0.218,0.114,0.113,0.113,0.129,0.09699999999999999,0.105,0.8,3.4,6.2,3.7,2.0,1.2,0.6,58.3,98.0,48.3,108.0,1.7719999999999998,0.639,1.663,0.6,0.7509999999999999,16.5,21.0,17.2,2.0,2.4
MMM,2019-06-30,0.11800000000000001,0.171,0.455,0.456,0.474,0.272,0.235,0.226,0.138,0.138,0.138,0.134,0.11900000000000001,0.128,0.8,3.4,6.2,3.9,1.9,1.2,0.9,58.7,93.6,49.8,102.6,1.663,0.625,1.5490000000000002,0.5820000000000001,0.74,16.7,21.0,17.2,1.8,2.2
MMM,2019-09-30,0.11900000000000001,0.16699999999999998,0.608,0.609,0.47600000000000003,0.29100000000000004,0.252,0.243,0.19899999999999998,0.198,0.198,0.145,0.19,0.19899999999999998,0.8,3.3,6.2,4.0,2.3,1.6,1.0,59.8,91.2,49.7,101.4,1.895,0.655,1.689,0.583,0.747,17.8,22.3,19.1,2.1,2.5
MMM,2019-12-31,0.094,0.13,0.371,0.373,0.486,0.258,0.218,0.201,0.12,0.11900000000000001,0.11900000000000001,0.12,0.149,0.159,0.7,3.3,6.6,4.1,1.4,0.8,1.0,55.6,89.9,46.1,99.4,2.103,0.6779999999999999,1.801,0.58,0.773,13.2,17.7,13.4,2.4,3.2
