Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
HD,2015-08-02,0.21100000000000002,0.337,1.002,1.002,0.337,0.165,0.147,0.147,0.09,0.09,0.09,0.09,0.08800000000000001,0.09300000000000001,2.3,4.4,56.2,5.5,1.2,0.4,0.6,6.5,66.8,44.2,29.0,2.2430000000000003,0.6920000000000001,1.889,0.583,0.8029999999999999,15.7,17.6,16.0,1.2,1.3
HD,2015-11-01,0.16899999999999998,0.264,0.8490000000000001,0.8490000000000001,0.34700000000000003,0.158,0.13699999999999998,0.13699999999999998,0.079,0.079,0.079,0.079,0.019,0.026000000000000002,2.0,3.9,48.0,4.7,1.2,0.3,0.4,7.6,77.7,45.0,40.3,2.738,0.732,2.338,0.626,0.8270000000000001,12.1,14.0,12.4,1.5,1.7
HD,2016-01-31,0.14400000000000002,0.221,0.8440000000000001,0.8440000000000001,0.341,0.141,0.11800000000000001,0.11800000000000001,0.07,0.07,0.07,0.067,0.095,0.102,1.9,3.8,43.8,4.6,1.3,0.3,0.6,8.3,80.0,47.8,40.5,3.359,0.7709999999999999,3.2910000000000004,0.755,0.85,10.2,12.2,10.5,1.8,2.1
HD,2016-05-01,0.17800000000000002,0.281,1.14,1.14,0.342,0.157,0.135,0.135,0.079,0.079,0.079,0.078,0.155,0.162,2.1,4.1,46.9,4.8,1.3,0.3,1.0,7.8,76.1,42.4,41.4,3.307,0.768,3.3,0.7659999999999999,0.858,12.6,14.6,13.3,1.5,1.6
HD,2016-07-31,0.231,0.374,1.5030000000000001,1.5030000000000001,0.337,0.174,0.155,0.155,0.092,0.092,0.092,0.091,0.10400000000000001,0.109,2.4,4.8,53.2,5.5,1.3,0.4,0.9,6.8,66.2,46.4,26.7,3.1460000000000004,0.759,3.14,0.757,0.85,17.4,19.5,17.9,1.1,1.2
HD,2016-10-30,0.187,0.29600000000000004,1.2830000000000001,1.2830000000000001,0.34700000000000003,0.165,0.14300000000000002,0.14300000000000002,0.085,0.085,0.085,0.083,0.023,0.03,2.1,4.2,46.4,4.7,1.3,0.4,0.3,7.8,77.0,46.3,38.5,4.07,0.8029999999999999,3.9730000000000003,0.784,0.8740000000000001,13.5,15.5,13.7,1.5,1.7
HD,2017-01-29,0.16699999999999998,0.259,1.402,1.402,0.34,0.154,0.132,0.132,0.079,0.079,0.079,0.076,0.06,0.067,2.0,4.1,49.8,4.5,1.3,0.3,0.5,7.3,80.1,49.1,38.3,5.447,0.845,5.1579999999999995,0.8,0.899,11.9,13.9,12.0,1.7,2.0
HD,2017-04-30,0.19,0.305,1.942,1.942,0.341,0.161,0.14,0.14,0.084,0.084,0.084,0.081,0.165,0.171,2.2,4.4,51.2,4.8,1.2,0.3,1.1,7.1,75.6,43.7,39.0,5.789,0.853,5.652,0.8320000000000001,0.912,13.2,15.2,13.4,1.5,1.7
HD,2017-07-30,0.245,0.40299999999999997,2.844,2.844,0.337,0.177,0.159,0.159,0.095,0.095,0.095,0.094,0.099,0.105,2.5,5.1,51.7,5.6,1.3,0.4,0.8,7.0,64.6,44.9,26.7,7.025,0.875,6.872000000000001,0.856,0.9229999999999999,16.8,18.8,17.3,1.3,1.4
HD,2017-10-29,0.20199999999999999,0.325,2.841,2.841,0.34600000000000003,0.168,0.147,0.147,0.087,0.087,0.087,0.086,0.044000000000000004,0.05,2.2,4.6,46.0,5.0,1.2,0.4,0.5,7.9,73.0,46.0,35.0,10.062999999999999,0.91,9.542,0.863,0.9440000000000001,13.7,15.6,13.7,1.5,1.7
HD,2018-01-28,0.188,0.297,3.5610000000000004,3.5610000000000004,0.33899999999999997,0.163,0.141,0.141,0.07400000000000001,0.07400000000000001,0.07400000000000001,0.081,0.064,0.071,2.1,4.3,50.7,4.8,1.2,0.3,0.6,7.2,75.4,47.6,35.0,18.589000000000002,0.9490000000000001,16.69,0.852,0.9670000000000001,12.5,14.5,12.4,1.7,2.0
HD,2018-04-29,0.185,0.302,6.122999999999999,6.122999999999999,0.345,0.157,0.136,0.136,0.096,0.096,0.096,0.079,0.11599999999999999,0.122,2.2,4.5,51.2,4.8,1.2,0.3,0.9,7.1,75.7,42.9,40.0,15.289000000000001,0.9390000000000001,14.370999999999999,0.882,0.9640000000000001,13.0,15.0,12.9,1.6,1.9
HD,2018-07-29,0.264,0.446,7.5889999999999995,7.5889999999999995,0.34,0.17800000000000002,0.161,0.161,0.115,0.115,0.115,0.096,0.09300000000000001,0.098,2.6,5.6,54.6,5.6,1.1,0.3,0.9,6.7,64.5,44.2,27.0,12.692,0.927,11.595,0.847,0.9570000000000001,18.0,20.0,18.0,1.2,1.3
HD,2018-10-28,0.212,0.354,6.89,6.89,0.348,0.168,0.147,0.147,0.109,0.109,0.109,0.087,0.037000000000000005,0.043,2.3,4.8,48.5,4.8,1.1,0.2,0.5,7.5,76.4,47.0,36.9,19.533,0.951,17.676,0.861,0.971,15.5,17.7,15.2,1.5,1.7
HD,2019-02-03,0.203,0.33299999999999996,,,0.341,0.158,0.13699999999999998,0.13699999999999998,0.08800000000000001,0.08800000000000001,0.08800000000000001,0.079,0.07,0.077,2.4,4.8,55.6,4.9,1.1,0.2,0.7,7.0,80.5,49.5,38.0,,1.069,,0.981,1.043,13.5,15.5,12.8,1.7,2.1
HD,2019-05-05,0.188,0.303,,,0.342,0.157,0.136,0.136,0.095,0.095,0.095,0.079,0.121,0.128,2.2,4.2,53.3,4.7,1.0,0.2,1.0,6.8,77.1,43.4,40.5,,1.067,,0.997,1.042,12.5,15.4,13.0,1.9,2.3
HD,2019-08-04,0.23600000000000002,0.374,,,0.33799999999999997,0.177,0.159,0.159,0.113,0.113,0.113,0.09300000000000001,0.085,0.091,2.4,4.4,53.7,5.4,1.1,0.3,0.8,6.8,67.4,45.9,28.3,,1.035,,0.97,1.022,16.2,19.0,17.1,1.5,1.7
HD,2019-11-03,0.18899999999999997,0.293,,,0.345,0.16699999999999998,0.145,0.145,0.102,0.102,0.102,0.084,0.036000000000000004,0.043,2.1,3.9,48.3,4.7,1.1,0.2,0.5,7.5,77.7,45.3,39.9,,1.032,,0.9329999999999999,1.021,13.1,16.0,13.9,1.8,2.1
