Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
KO,2017-03-31,0.063,0.08,0.205,0.20600000000000002,0.615,0.282,0.24600000000000002,0.24600000000000002,0.13,0.13,0.13,0.163,0.021,0.034,0.4,3.6,9.7,5.1,1.4,1.0,0.1,37.3,71.2,145.9,-37.4,2.061,0.6729999999999999,1.37,0.447,0.747,11.7,13.4,11.1,4.6,5.6
KO,2017-06-30,0.079,0.102,0.243,0.244,0.623,0.33,0.299,0.299,0.141,0.141,0.141,0.212,0.33,0.345,0.4,4.2,10.0,5.2,1.4,1.1,0.4,36.2,70.6,247.7,-140.9,2.251,0.6920000000000001,1.442,0.444,0.758,12.5,13.8,12.2,3.9,4.4
KO,2017-09-29,0.068,0.087,0.261,0.262,0.626,0.306,0.273,0.273,0.159,0.159,0.159,0.204,0.23199999999999998,0.24600000000000002,0.4,4.3,9.4,5.0,1.4,1.1,0.4,38.5,72.4,283.3,-172.4,2.22,0.6890000000000001,1.4669999999999999,0.456,0.755,11.9,13.4,11.6,4.4,5.1
KO,2017-12-31,,,,,,,,,,,,,,,,,,,1.3,0.9,,,,,,2.515,0.715,1.645,0.46799999999999997,0.784,,,,,
KO,2018-03-30,0.07,0.09300000000000001,0.276,0.298,0.629,0.33899999999999997,0.306,0.306,0.16899999999999998,0.165,0.165,0.193,0.282,0.299,0.4,4.1,8.8,4.4,1.2,0.8,0.1,40.6,80.9,164.1,-42.6,2.266,0.6940000000000001,1.38,0.42200000000000004,0.768,10.8,11.9,10.8,4.4,4.8
KO,2018-06-29,0.083,0.111,0.446,0.488,0.624,0.354,0.324,0.324,0.247,0.24600000000000002,0.24600000000000002,0.22,0.213,0.23,0.4,4.8,8.9,4.9,1.1,0.8,0.3,40.9,74.7,272.3,-156.7,2.322,0.6990000000000001,1.393,0.419,0.775,12.4,13.5,11.8,3.5,4.0
KO,2018-09-28,0.08,0.107,0.36,0.41100000000000003,0.619,0.35,0.321,0.321,0.207,0.214,0.214,0.23199999999999998,0.35700000000000004,0.37200000000000005,0.4,4.7,8.5,4.9,1.1,0.7,0.4,42.9,74.9,309.5,-191.7,2.225,0.69,1.268,0.39299999999999996,0.768,13.2,14.4,12.7,3.7,4.1
KO,2018-12-31,0.053,0.07,0.18899999999999997,0.19699999999999998,0.603,0.265,0.23600000000000002,0.22899999999999998,0.11900000000000001,0.111,0.111,0.095,0.561,0.581,0.4,3.7,8.5,4.4,0.9,0.7,0.3,44.5,86.3,171.9,-41.1,2.322,0.6990000000000001,1.334,0.401,0.7709999999999999,7.1,8.2,6.2,5.3,7.0
KO,2019-03-29,0.075,0.10099999999999999,0.35100000000000003,0.387,0.613,0.32899999999999996,0.298,0.298,0.196,0.193,0.193,0.18600000000000003,-0.40299999999999997,-0.386,0.4,3.5,9.2,4.3,1.0,0.6,0.1,38.1,81.7,169.7,-49.8,2.301,0.6970000000000001,1.537,0.466,0.7759999999999999,10.6,12.0,10.4,3.9,4.5
KO,2019-06-28,0.087,0.11699999999999999,0.524,0.581,0.608,0.34299999999999997,0.31,0.31,0.263,0.261,0.261,0.20600000000000002,0.7859999999999999,0.8009999999999999,0.4,3.7,9.2,4.7,0.8,0.6,0.5,39.8,76.9,249.8,-133.0,2.289,0.696,1.4969999999999999,0.455,0.774,13.1,14.9,13.3,3.3,3.7
KO,2019-09-27,0.075,0.10099999999999999,0.505,0.562,0.604,0.317,0.278,0.278,0.272,0.273,0.273,0.192,0.257,0.272,0.4,3.3,8.2,4.5,0.9,0.7,0.5,44.2,81.2,314.0,-188.6,2.1180000000000003,0.679,1.551,0.498,0.763,11.5,13.4,11.5,3.5,4.1
KO,2019-12-31,0.066,0.08800000000000001,0.395,0.433,0.607,0.297,0.266,0.253,0.228,0.225,0.225,0.13699999999999998,-0.015,0.001,0.4,3.1,8.7,4.3,0.8,0.6,0.4,43.6,88.5,208.5,-76.4,2.094,0.677,1.358,0.439,0.7559999999999999,9.8,11.8,8.2,4.0,5.7
