Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
V,2017-06-30,0.11900000000000001,0.16,0.263,0.308,0.965,0.691,0.662,0.662,0.451,0.451,0.435,0.39899999999999997,0.679,0.698,0.3,8.4,6.3,,1.7,1.3,1.5,57.5,,72.0,,0.49700000000000005,0.332,0.44299999999999995,0.29600000000000004,0.501,21.6,22.5,21.2,1.3,1.3
V,2017-09-30,0.122,0.162,0.265,0.308,0.966,0.6920000000000001,0.662,0.662,0.441,0.441,0.426,0.39799999999999996,0.466,0.485,0.3,10.7,9.4,,1.9,1.6,1.1,39.1,,85.1,,0.561,0.359,0.507,0.325,0.518,21.7,22.7,21.4,1.4,1.5
V,2017-12-31,0.12300000000000001,0.16399999999999998,0.305,0.353,0.9670000000000001,0.7140000000000001,0.684,0.684,0.519,0.519,0.501,0.41600000000000004,0.433,0.45299999999999996,0.3,10.6,7.1,,2.1,1.7,1.3,51.6,,82.5,,0.498,0.332,0.498,0.332,0.503,21.6,22.5,21.6,1.2,1.2
V,2018-03-31,0.12300000000000001,0.16699999999999998,0.309,0.35600000000000004,0.9670000000000001,0.6920000000000001,0.662,0.662,0.514,0.514,0.496,0.396,0.439,0.457,0.3,8.8,6.1,,1.9,1.6,1.2,59.1,,65.0,,0.48700000000000004,0.32799999999999996,0.48700000000000004,0.32799999999999996,0.506,22.0,23.0,21.6,1.2,1.3
V,2018-06-30,0.127,0.17300000000000001,0.276,0.318,0.968,0.696,0.667,0.667,0.444,0.444,0.429,0.40700000000000003,0.7020000000000001,0.721,0.3,8.8,6.4,,1.7,1.3,1.4,57.3,,75.7,,0.499,0.33299999999999996,0.499,0.33299999999999996,0.511,22.5,23.5,22.4,1.1,1.2
V,2018-09-30,0.125,0.17,0.33799999999999997,0.389,0.965,0.66,0.63,0.63,0.524,0.524,0.505,0.379,0.47,0.48700000000000004,0.3,11.3,7.7,,1.6,1.3,1.2,47.6,,80.3,,0.489,0.32799999999999996,0.489,0.32799999999999996,0.509,22.8,23.9,22.6,1.2,1.2
V,2018-12-31,0.132,0.184,0.35,0.402,0.9690000000000001,0.705,0.6759999999999999,0.6759999999999999,0.541,0.541,0.522,0.413,0.467,0.484,0.3,11.3,6.0,,1.5,1.2,1.0,61.1,,81.6,,0.488,0.32799999999999996,0.488,0.32799999999999996,0.524,25.7,26.8,25.7,1.1,1.1
V,2019-03-31,0.129,0.18,0.348,0.4,0.9690000000000001,0.696,0.667,0.667,0.542,0.542,0.523,0.42100000000000004,0.308,0.324,0.3,9.0,5.9,,1.6,1.3,0.7,61.5,,63.9,,0.485,0.327,0.485,0.327,0.509,26.2,27.3,26.2,1.1,1.1
V,2019-06-30,0.139,0.191,0.358,0.41,0.968,0.698,0.67,0.669,0.531,0.531,0.512,0.413,0.278,0.29100000000000004,0.3,9.3,7.5,,1.7,1.3,1.2,48.3,,66.5,,0.47700000000000004,0.32299999999999995,0.47700000000000004,0.32299999999999995,0.502,30.5,31.8,30.3,1.0,1.1
V,2019-09-30,0.145,0.201,0.34700000000000003,0.397,0.9690000000000001,0.703,0.684,0.675,0.493,0.493,0.475,0.41,0.544,0.557,0.3,12.0,6.3,,1.6,1.3,1.2,58.5,,72.9,,0.48200000000000004,0.325,0.48200000000000004,0.325,0.522,34.5,36.0,33.9,1.0,1.0
V,2019-12-31,0.136,0.193,0.374,0.42700000000000005,0.97,0.693,0.6629999999999999,0.6629999999999999,0.54,0.54,0.521,0.409,0.475,0.48700000000000004,0.3,11.3,5.1,,1.3,1.0,0.9,72.4,,73.4,,0.489,0.32899999999999996,0.402,0.27,0.528,36.2,38.1,36.3,1.0,1.1
