Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
VZ,2015-09-30,0.08199999999999999,0.155,1.217,1.3159999999999998,0.599,0.358,0.251,0.23800000000000002,0.126,0.122,0.122,0.122,0.152,0.175,0.5,1.6,10.0,43.1,0.6,0.5,1.1,36.8,8.5,118.4,-73.0,7.725,0.885,7.225,0.828,0.94,6.6,9.9,6.2,2.4,3.7
VZ,2015-12-31,0.102,0.196,1.3619999999999999,1.459,0.5710000000000001,0.408,0.304,0.29100000000000004,0.161,0.157,0.157,0.157,0.171,0.192,0.6,1.6,10.3,45.8,0.6,0.5,1.2,35.7,8.0,73.6,-29.9,6.152,0.86,5.789,0.809,0.927,8.4,11.9,7.4,2.0,3.1
VZ,2016-03-31,0.081,0.154,0.934,0.983,0.608,0.37200000000000005,0.26,0.247,0.138,0.134,0.134,0.128,0.085,0.10800000000000001,0.5,1.5,9.4,42.1,0.7,0.6,0.9,38.5,8.6,86.7,-39.5,5.472,0.845,5.16,0.797,0.9179999999999999,6.7,10.1,7.2,2.3,3.2
VZ,2016-06-30,0.085,0.162,0.163,0.14800000000000002,0.6,0.396,0.27899999999999997,0.265,0.027000000000000003,0.023,0.023,0.14,0.154,0.175,0.5,1.5,8.5,47.2,0.6,0.5,0.6,42.6,7.7,141.0,-90.7,4.819,0.828,4.4910000000000005,0.772,0.9109999999999999,8.0,11.9,8.1,2.1,3.0
VZ,2016-09-30,0.078,0.147,0.7020000000000001,0.7290000000000001,0.605,0.365,0.251,0.237,0.121,0.11699999999999999,0.11699999999999999,0.125,0.040999999999999995,0.062,0.5,1.5,8.0,43.5,0.8,0.7,0.6,45.8,8.5,135.2,-80.9,4.849,0.8290000000000001,4.6739999999999995,0.799,0.9079999999999999,7.1,10.9,6.9,2.4,3.7
VZ,2016-12-31,0.067,0.12300000000000001,0.8,0.8370000000000001,0.556,0.322,0.213,0.19899999999999998,0.142,0.139,0.139,0.1,-0.036000000000000004,-0.013999999999999999,0.5,1.5,7.4,45.6,0.9,0.7,0.7,49.4,8.1,81.0,-23.5,4.507,0.818,4.397,0.7979999999999999,0.902,5.7,9.2,4.2,2.6,5.7
VZ,2017-03-31,0.07200000000000001,0.129,0.579,0.6,0.596,0.373,0.252,0.237,0.11900000000000001,0.11599999999999999,0.11599999999999999,0.12,0.013999999999999999,0.038,0.5,1.4,7.4,40.2,1.0,0.7,0.2,48.8,8.9,81.9,-24.1,4.667,0.8240000000000001,4.519,0.797,0.899,6.2,9.8,7.1,2.6,3.6
VZ,2017-06-30,0.09,0.157,0.6920000000000001,0.7170000000000001,0.591,0.431,0.31,0.294,0.147,0.14300000000000002,0.14300000000000002,0.154,0.23600000000000002,0.261,0.5,1.4,7.1,43.2,1.0,0.9,1.1,51.4,8.4,119.8,-59.9,4.399,0.815,4.356,0.807,0.894,7.4,10.8,7.6,2.2,3.2
VZ,2017-09-30,0.073,0.127,0.541,0.557,0.591,0.36700000000000005,0.249,0.23199999999999998,0.11800000000000001,0.114,0.114,0.11699999999999999,0.055,0.078,0.5,1.5,5.9,43.4,1.1,0.9,1.0,62.2,8.5,127.0,-56.3,4.136,0.805,4.06,0.79,0.888,6.3,10.0,6.3,2.5,4.0
VZ,2017-12-31,0.065,0.10800000000000001,2.055,2.135,0.547,0.32799999999999996,0.21899999999999997,0.19699999999999998,0.5529999999999999,0.55,0.55,0.098,0.105,0.128,0.5,1.6,6.0,53.3,0.9,0.8,0.9,61.7,6.9,77.4,-8.8,2.63,0.7240000000000001,2.552,0.703,0.826,5.5,9.1,4.2,2.6,5.7
VZ,2018-03-31,0.07400000000000001,0.115,0.385,0.387,0.583,0.379,0.26,0.243,0.147,0.14300000000000002,0.14300000000000002,0.122,-0.085,-0.061,0.5,1.4,6.6,45.7,1.0,0.5,0.8,54.4,7.9,80.3,-18.1,2.291,0.696,2.17,0.659,0.802,6.4,10.0,6.2,2.5,4.0
VZ,2018-06-30,0.07400000000000001,0.114,0.321,0.321,0.586,0.377,0.242,0.242,0.132,0.128,0.128,0.121,0.203,0.226,0.5,1.5,6.6,44.7,1.0,0.8,1.2,54.8,8.1,123.3,-60.3,2.16,0.6829999999999999,2.0580000000000003,0.6509999999999999,0.797,6.4,9.9,7.2,2.4,3.3
VZ,2018-09-30,0.076,0.11800000000000001,0.369,0.37,0.591,0.381,0.297,0.247,0.155,0.151,0.151,0.127,0.111,0.134,0.5,1.5,5.4,45.0,1.0,0.8,1.1,68.6,8.2,129.2,-52.4,2.037,0.6709999999999999,1.921,0.633,0.789,6.6,10.3,6.8,2.3,3.5
VZ,2018-12-31,0.07,0.11,0.149,0.14400000000000002,0.5539999999999999,0.344,0.23399999999999999,0.217,0.06,0.057,0.057,0.111,0.17600000000000002,0.198,0.5,1.6,5.4,46.9,0.9,0.8,0.9,67.9,7.8,79.6,-3.8,2.083,0.6759999999999999,1.9509999999999998,0.633,0.7929999999999999,6.2,9.8,6.0,2.4,4.0
VZ,2019-03-31,0.073,0.11,0.368,0.369,0.596,0.38,0.266,0.249,0.161,0.157,0.157,0.126,0.036000000000000004,0.06,0.5,1.3,5.0,37.7,0.9,0.7,0.7,71.6,9.5,89.2,-8.0,2.371,0.703,2.169,0.643,0.7979999999999999,6.6,10.9,7.4,2.6,3.8
VZ,2019-06-30,0.071,0.10400000000000001,0.282,0.281,0.603,0.382,0.268,0.251,0.127,0.12300000000000001,0.12300000000000001,0.13,0.11599999999999999,0.139,0.5,1.2,5.0,39.4,0.9,0.7,0.9,72.3,9.2,132.4,-50.9,2.338,0.7,2.133,0.639,0.795,6.6,11.1,8.0,2.5,3.5
VZ,2019-09-30,0.07400000000000001,0.10800000000000001,0.361,0.36,0.593,0.379,0.272,0.254,0.162,0.158,0.158,0.133,0.17600000000000002,0.19699999999999998,0.5,1.2,5.1,39.6,0.9,0.7,1.1,71.7,9.3,124.4,-43.4,2.186,0.6859999999999999,2.008,0.63,0.7879999999999999,7.3,11.9,8.1,2.4,3.5
VZ,2019-12-31,0.063,0.09300000000000001,0.33899999999999997,0.33899999999999997,0.551,0.326,0.225,0.20800000000000002,0.15,0.147,0.147,0.106,0.057,0.077,0.5,1.2,5.4,42.2,0.8,0.6,0.8,68.5,8.7,80.9,-3.7,2.131,0.6809999999999999,1.9080000000000001,0.609,0.785,6.2,10.8,6.0,2.7,4.8
