Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
JNJ,2015-09-27,0.08800000000000001,0.128,0.188,0.188,0.695,0.326,0.289,0.271,0.196,0.196,0.196,0.17,0.24100000000000002,0.245,0.5,4.4,5.9,2.5,2.5,1.9,1.0,62.1,143.7,96.9,108.9,0.27899999999999997,0.218,0.19899999999999998,0.156,0.46299999999999997,37.7,45.3,38.9,0.9,1.0
JNJ,2016-01-03,0.065,0.095,0.18,0.18,0.6859999999999999,0.252,0.21100000000000002,0.19399999999999998,0.18100000000000002,0.18100000000000002,0.18100000000000002,0.121,0.418,0.424,0.5,4.5,6.4,2.8,2.2,1.8,0.7,60.8,142.5,108.9,94.4,0.28300000000000003,0.22,0.184,0.14400000000000002,0.467,21.7,28.1,19.6,1.1,1.6
JNJ,2016-04-03,0.10099999999999999,0.145,0.248,0.248,0.695,0.363,0.32799999999999996,0.312,0.255,0.255,0.255,0.19,0.067,0.073,0.5,4.4,6.3,2.6,2.8,2.3,0.4,57.6,138.5,105.5,90.6,0.324,0.245,0.281,0.212,0.467,34.1,39.6,35.7,0.9,1.0
JNJ,2016-07-03,0.10300000000000001,0.146,0.22,0.22,0.711,0.35700000000000004,0.325,0.309,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.191,0.19899999999999998,0.205,0.5,4.6,6.3,2.6,3.1,2.6,0.8,57.8,142.3,96.2,103.9,0.366,0.268,0.34299999999999997,0.251,0.48200000000000004,30.0,34.8,30.8,1.0,1.1
JNJ,2016-10-02,0.096,0.135,0.235,0.235,0.6920000000000001,0.353,0.32,0.302,0.24,0.24,0.24,0.191,0.24,0.24600000000000002,0.5,4.4,6.0,2.6,2.7,2.3,0.9,60.9,141.1,100.4,101.6,0.375,0.273,0.32799999999999996,0.23800000000000002,0.48200000000000004,28.0,32.8,28.9,1.1,1.2
JNJ,2017-01-01,0.083,0.11800000000000001,0.213,0.213,0.6970000000000001,0.316,0.275,0.258,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.154,0.23,0.23600000000000002,0.5,4.5,6.2,2.6,2.5,2.0,1.0,59.0,137.9,114.0,82.9,0.391,0.281,0.324,0.233,0.501,25.4,31.1,25.2,1.2,1.5
JNJ,2017-04-02,0.09699999999999999,0.13699999999999998,0.251,0.251,0.696,0.36200000000000004,0.32799999999999996,0.311,0.249,0.249,0.249,0.192,0.067,0.07400000000000001,0.5,4.4,5.9,2.5,2.5,2.1,0.5,61.5,143.2,96.3,108.4,0.465,0.317,0.389,0.265,0.515,27.1,31.5,28.8,1.3,1.4
JNJ,2017-07-02,0.092,0.13,0.215,0.215,0.69,0.35100000000000003,0.317,0.29,0.203,0.203,0.203,0.174,0.196,0.204,0.5,4.6,5.9,2.5,1.3,0.9,0.8,61.8,144.6,83.4,123.0,0.484,0.326,0.384,0.259,0.529,24.1,29.2,26.1,1.3,1.5
JNJ,2017-10-01,0.078,0.111,0.20600000000000002,0.20600000000000002,0.648,0.33,0.299,0.243,0.192,0.192,0.192,0.145,0.295,0.303,0.5,4.8,5.9,2.9,1.3,0.9,0.8,61.2,126.3,84.5,103.0,0.478,0.32299999999999995,0.363,0.24600000000000002,0.525,20.9,28.4,24.9,1.4,1.6
JNJ,2017-12-31,0.061,0.09300000000000001,-0.639,-0.639,0.665,0.28,0.242,0.188,-0.53,-0.53,-0.53,0.16,0.35200000000000004,0.36,0.5,4.8,6.1,3.0,1.4,1.0,0.8,60.0,123.1,103.8,79.3,0.575,0.365,0.51,0.324,0.618,13.8,20.6,16.1,1.5,2.0
JNJ,2018-04-01,0.092,0.151,0.28300000000000003,0.28300000000000003,0.669,0.375,0.34299999999999997,0.28800000000000003,0.218,0.218,0.218,0.17300000000000001,-0.011000000000000001,-0.003,0.5,4.7,5.8,3.0,1.6,1.1,0.5,62.9,122.3,91.2,94.0,0.515,0.34,0.47200000000000003,0.312,0.596,22.3,29.0,26.5,1.1,1.2
JNJ,2018-07-01,0.08900000000000001,0.146,0.251,0.251,0.667,0.349,0.319,0.267,0.19,0.19,0.19,0.16,0.233,0.24,0.5,4.9,5.9,3.1,1.7,1.2,0.9,61.8,117.1,87.7,91.1,0.51,0.33799999999999997,0.46799999999999997,0.31,0.595,22.0,28.7,25.3,1.1,1.3
JNJ,2018-09-30,0.092,0.15,0.247,0.247,0.6759999999999999,0.36700000000000005,0.336,0.282,0.193,0.193,0.193,0.16699999999999998,0.22899999999999998,0.237,0.5,4.9,5.8,3.0,1.7,1.2,0.9,63.0,120.8,95.2,88.5,0.484,0.326,0.456,0.308,0.585,23.6,30.7,27.4,1.0,1.2
JNJ,2018-12-30,0.067,0.111,0.196,0.196,0.659,0.287,0.256,0.20199999999999999,0.149,0.149,0.149,0.158,0.363,0.371,0.5,4.8,5.8,3.2,1.5,1.1,0.8,62.8,112.9,96.1,79.6,0.51,0.33799999999999997,0.46299999999999997,0.307,0.609,16.5,23.4,18.1,1.3,1.7
JNJ,2019-03-31,0.09,0.152,0.253,0.253,0.6709999999999999,0.36,0.327,0.272,0.187,0.187,0.187,0.166,0.14800000000000002,0.151,0.5,4.6,5.7,3.0,1.4,1.0,0.5,64.1,122.1,92.9,93.2,0.514,0.33899999999999997,0.48,0.317,0.607,53.4,71.4,65.0,1.0,1.1
JNJ,2019-06-30,0.091,0.153,0.375,0.375,0.664,0.35200000000000004,0.322,0.26899999999999996,0.273,0.273,0.273,0.16699999999999998,0.322,0.324,0.5,4.6,5.7,3.0,1.3,1.0,0.8,63.7,121.0,88.9,95.7,0.501,0.33399999999999996,0.46799999999999997,0.312,0.608,66.6,87.8,77.7,1.0,1.2
JNJ,2019-09-29,0.09699999999999999,0.16699999999999998,0.11800000000000001,0.11800000000000001,0.67,0.373,0.34299999999999997,0.29,0.085,0.085,0.085,0.18,0.389,0.39,0.5,4.6,5.6,3.0,1.3,0.9,0.9,64.7,122.5,97.0,90.2,0.519,0.342,0.475,0.313,0.626,125.1,163.2,147.7,1.0,1.1
JNJ,2019-12-29,0.064,0.113,0.273,0.273,0.652,0.28,0.25,0.192,0.193,0.193,0.193,0.147,0.309,0.312,0.5,4.5,5.7,3.2,1.3,1.0,0.7,64.2,114.7,103.3,75.6,0.483,0.325,0.462,0.312,0.623,46.9,69.2,54.4,1.2,1.6
