Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
CSCO,2015-07-25,0.071,0.095,0.157,0.157,0.616,0.285,0.275,0.244,0.18100000000000002,0.18100000000000002,0.18100000000000002,0.154,0.4,0.408,0.5,15.5,5.4,11.6,3.1,3.0,0.7,67.2,31.3,22.6,75.9,0.425,0.298,0.359,0.252,0.473,21.0,24.6,22.4,1.7,1.9
CSCO,2015-10-24,0.07200000000000001,0.095,0.162,0.162,0.617,0.294,0.271,0.254,0.192,0.192,0.192,0.162,0.015,0.023,0.5,15.2,5.3,12.5,3.3,3.1,0.5,68.4,29.2,24.7,72.8,0.41,0.29100000000000004,0.36,0.255,0.46299999999999997,20.3,23.5,21.8,1.6,1.8
CSCO,2016-01-23,0.076,0.1,0.20800000000000002,0.20800000000000002,0.623,0.32299999999999995,0.299,0.284,0.264,0.264,0.264,0.18100000000000002,0.287,0.295,0.4,14.2,5.3,12.6,3.3,3.0,0.7,68.8,28.8,25.4,72.2,0.40399999999999997,0.28800000000000003,0.355,0.253,0.46,20.9,23.8,21.8,1.6,1.7
CSCO,2016-04-30,0.065,0.085,0.152,0.152,0.643,0.295,0.267,0.25,0.196,0.196,0.196,0.161,0.168,0.177,0.4,13.9,5.5,12.7,3.3,3.0,0.5,71.8,31.0,26.6,76.2,0.45899999999999996,0.314,0.392,0.26899999999999996,0.474,17.1,20.2,18.5,2.0,2.2
CSCO,2016-07-30,0.068,0.08900000000000001,0.179,0.179,0.625,0.287,0.27899999999999997,0.257,0.223,0.223,0.223,0.16399999999999998,0.428,0.436,0.4,14.4,5.4,14.8,3.2,3.0,0.6,68.0,24.6,23.5,69.1,0.45,0.311,0.385,0.265,0.47700000000000004,18.0,20.1,18.7,2.0,2.1
CSCO,2016-10-29,0.066,0.086,0.146,0.146,0.638,0.312,0.28300000000000003,0.266,0.188,0.188,0.188,0.172,0.136,0.147,0.4,14.1,5.1,14.9,3.6,3.5,0.5,71.7,24.4,24.4,71.7,0.5489999999999999,0.354,0.483,0.312,0.498,16.6,19.4,18.1,2.3,2.4
CSCO,2017-01-28,0.062,0.08,0.14800000000000002,0.14800000000000002,0.639,0.319,0.28800000000000003,0.272,0.203,0.203,0.203,0.17600000000000002,0.198,0.21,0.4,13.4,5.1,13.7,3.7,3.6,0.7,71.9,26.6,24.4,74.1,0.547,0.354,0.47700000000000004,0.309,0.495,14.2,16.6,15.5,2.4,2.5
CSCO,2017-04-29,0.064,0.08199999999999999,0.156,0.156,0.63,0.318,0.28800000000000003,0.271,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.175,0.2,0.21100000000000002,0.4,14.0,5.2,13.5,3.5,3.4,0.6,69.5,27.1,25.4,71.1,0.49700000000000005,0.332,0.43200000000000005,0.28800000000000003,0.48100000000000004,14.8,17.3,16.3,2.1,2.3
CSCO,2017-07-29,0.059000000000000004,0.077,0.147,0.147,0.61,0.27399999999999997,0.272,0.25,0.2,0.2,0.2,0.163,0.177,0.188,0.4,14.5,5.0,12.7,3.0,2.9,0.6,72.3,28.7,26.9,74.1,0.51,0.33799999999999997,0.389,0.258,0.491,13.7,15.0,14.0,2.5,2.7
CSCO,2017-10-28,0.057999999999999996,0.075,0.145,0.145,0.622,0.297,0.268,0.25,0.19699999999999998,0.19699999999999998,0.19699999999999998,0.161,0.22399999999999998,0.23600000000000002,0.4,14.9,5.0,11.1,2.9,2.8,0.4,72.2,32.8,27.9,77.0,0.5479999999999999,0.354,0.392,0.253,0.498,12.9,15.3,14.6,2.5,2.6
CSCO,2018-01-27,0.061,0.08199999999999999,-0.597,-0.597,0.631,0.313,0.285,0.267,-0.738,-0.738,-0.738,0.172,0.44299999999999995,0.456,0.4,15.1,5.2,9.8,2.4,2.3,0.5,69.4,37.2,25.1,81.5,0.758,0.431,0.493,0.281,0.605,12.8,15.0,14.2,2.6,2.8
CSCO,2018-04-28,0.065,0.09699999999999999,0.218,0.218,0.623,0.303,0.278,0.258,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.16699999999999998,0.122,0.134,0.4,16.1,5.5,9.9,2.3,2.2,0.3,65.8,36.7,28.4,74.2,0.603,0.376,0.43700000000000006,0.273,0.591,13.6,15.9,14.9,1.9,2.0
CSCO,2018-07-28,0.076,0.11800000000000001,0.33899999999999997,0.33899999999999997,0.617,0.28600000000000003,0.278,0.264,0.29600000000000004,0.29600000000000004,0.29600000000000004,0.16899999999999998,0.059000000000000004,0.07,0.5,16.9,5.2,10.5,2.3,2.2,0.6,69.6,34.6,35.3,68.9,0.593,0.37200000000000005,0.47200000000000003,0.29600000000000004,0.603,15.1,16.4,15.4,1.7,1.9
CSCO,2018-10-27,0.08199999999999999,0.126,0.326,0.326,0.623,0.303,0.281,0.267,0.271,0.271,0.271,0.172,0.174,0.185,0.5,17.5,5.2,11.5,2.1,2.0,0.6,70.2,31.6,39.3,62.4,0.585,0.369,0.42,0.265,0.584,15.8,17.9,17.0,1.6,1.7
CSCO,2019-01-26,0.08199999999999999,0.125,0.267,0.267,0.625,0.312,0.289,0.273,0.22699999999999998,0.22699999999999998,0.22699999999999998,0.175,0.28300000000000003,0.295,0.5,16.9,5.3,11.4,1.8,1.7,0.5,68.4,31.9,35.6,64.6,0.629,0.386,0.39,0.239,0.602,15.2,17.4,16.2,1.7,1.8
CSCO,2019-04-27,0.08800000000000001,0.139,0.314,0.314,0.631,0.31,0.28800000000000003,0.272,0.235,0.235,0.235,0.17600000000000002,0.245,0.255,0.5,18.0,5.7,11.9,1.7,1.6,0.6,63.6,30.6,39.1,55.1,0.644,0.392,0.433,0.263,0.622,16.7,19.0,17.9,1.5,1.6
CSCO,2019-07-27,0.096,0.157,0.251,0.251,0.639,0.304,0.293,0.278,0.16399999999999998,0.16399999999999998,0.16399999999999998,0.177,0.184,0.193,0.6,19.1,5.5,13.4,1.5,1.4,0.5,66.6,27.1,41.8,52.0,0.735,0.424,0.431,0.249,0.657,18.3,20.0,19.0,1.5,1.6
CSCO,2019-10-26,0.099,0.168,0.344,0.344,0.643,0.321,0.302,0.28600000000000003,0.222,0.222,0.222,0.183,0.17300000000000001,0.18100000000000002,0.6,16.1,5.1,13.8,1.7,1.5,0.6,70.8,26.4,42.3,55.0,0.5710000000000001,0.363,0.444,0.28300000000000003,0.628,21.2,24.7,23.6,1.1,1.2
