Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
CVX,2017-03-31,0.012,0.017,0.073,0.073,0.47,0.183,0.043,0.043,0.09,0.09,0.09,0.049,0.028999999999999998,0.03,0.5,0.7,8.6,11.2,1.0,0.7,0.5,41.8,32.2,74.6,-0.5,0.306,0.23399999999999999,0.25,0.191,0.43,25.1,107.4,42.4,2.1,5.2
CVX,2017-06-30,0.004,0.005,0.04,0.04,0.46799999999999997,0.184,0.013000000000000001,0.013000000000000001,0.047,0.047,0.047,0.039,0.067,0.068,0.5,0.7,9.3,11.0,1.0,0.6,0.7,39.2,33.0,68.4,3.7,0.29100000000000004,0.225,0.231,0.179,0.42100000000000004,8.3,118.9,51.8,1.9,4.3
CVX,2017-09-30,0.004,0.005,0.054000000000000006,0.053,0.47200000000000003,0.171,0.012,0.012,0.062,0.061,0.061,0.051,0.07400000000000001,0.07400000000000001,0.5,0.7,9.4,11.4,1.0,0.7,0.8,39.1,32.2,69.7,1.6,0.284,0.221,0.23,0.179,0.42,10.9,156.9,64.7,1.9,4.6
CVX,2017-12-31,0.013999999999999999,0.019,0.084,0.084,0.441,0.15,0.061,0.042,0.09,0.09,0.09,0.044000000000000004,0.07200000000000001,0.075,0.5,0.8,9.4,13.6,1.0,0.7,0.9,39.3,27.1,66.6,-0.2,0.26,0.20600000000000002,0.225,0.17800000000000002,0.41200000000000003,8.3,30.0,9.0,1.9,6.2
CVX,2018-03-31,0.034,0.045,0.09699999999999999,0.098,0.41,0.215,0.096,0.096,0.102,0.10099999999999999,0.10099999999999999,0.087,0.037000000000000005,0.04,0.6,0.8,9.3,14.5,1.0,0.7,0.7,38.9,24.8,60.0,3.7,0.262,0.20800000000000002,0.205,0.163,0.409,21.6,48.6,29.7,1.3,2.1
CVX,2018-06-30,0.033,0.044000000000000004,0.09,0.09,0.389,0.195,0.083,0.083,0.085,0.084,0.084,0.075,0.077,0.081,0.6,0.9,10.0,15.5,1.1,0.8,0.9,36.4,23.5,54.4,5.5,0.251,0.201,0.195,0.156,0.405,15.6,36.3,21.4,1.2,2.1
CVX,2018-09-30,0.039,0.052000000000000005,0.105,0.106,0.414,0.223,0.095,0.095,0.096,0.096,0.096,0.084,0.11199999999999999,0.115,0.7,1.0,10.1,15.6,1.2,0.9,1.3,36.5,23.6,59.4,0.8,0.233,0.18899999999999997,0.19399999999999998,0.157,0.397,22.0,51.5,31.9,1.0,1.6
CVX,2018-12-31,0.037000000000000005,0.05,0.096,0.09699999999999999,0.40700000000000003,0.215,0.111,0.094,0.092,0.092,0.092,0.078,0.095,0.098,0.6,0.9,10.2,16.3,1.3,0.9,1.3,36.0,22.6,57.1,1.4,0.221,0.18100000000000002,0.185,0.151,0.387,20.1,45.6,24.6,1.0,1.8
CVX,2019-03-31,0.031,0.040999999999999995,0.068,0.068,0.424,0.212,0.09300000000000001,0.09300000000000001,0.077,0.077,0.077,0.07400000000000001,0.054000000000000006,0.057999999999999996,0.5,0.8,9.2,12.7,1.1,0.8,0.7,39.1,28.4,61.2,6.2,0.23800000000000002,0.192,0.185,0.149,0.392,14.1,34.9,21.8,1.2,1.9
CVX,2019-06-30,0.035,0.047,0.109,0.111,0.426,0.21899999999999997,0.099,0.099,0.11800000000000001,0.11900000000000001,0.11900000000000001,0.10300000000000001,0.1,0.10400000000000001,0.6,0.9,9.9,12.3,1.1,0.8,1.2,36.7,29.6,63.1,3.1,0.22,0.18100000000000002,0.17600000000000002,0.145,0.385,18.2,42.8,24.7,1.0,1.8
CVX,2019-09-30,0.027999999999999997,0.038,0.066,0.066,0.428,0.209,0.084,0.084,0.07400000000000001,0.07400000000000001,0.07400000000000001,0.073,0.121,0.124,0.5,0.8,10.2,12.5,1.1,0.8,1.0,36.1,29.5,67.8,-2.2,0.235,0.19,0.177,0.14300000000000002,0.38799999999999996,14.8,39.6,22.5,1.2,2.1
CVX,2019-12-31,0.008,0.011000000000000001,-0.177,-0.17600000000000002,0.43,0.19,0.040999999999999995,0.023,-0.193,-0.191,-0.191,0.02,0.08199999999999999,0.085,0.6,0.9,10.5,13.4,1.1,0.7,0.9,34.9,27.6,64.2,-1.7,0.213,0.175,0.18100000000000002,0.149,0.38799999999999996,4.5,38.0,14.3,1.1,3.0
