Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
MSFT,2015-09-30,0.083,0.125,0.249,0.249,0.6459999999999999,0.355,0.29600000000000004,0.284,0.24100000000000002,0.24100000000000002,0.24100000000000002,0.16699999999999998,0.23,0.23800000000000002,0.5,5.5,5.6,8.6,2.5,2.2,0.7,66.3,42.9,74.9,34.2,0.5,0.33299999999999996,0.359,0.239,0.552,23.3,29.1,23.6,1.3,1.6
MSFT,2015-12-31,0.085,0.127,0.26,0.26,0.585,0.317,0.264,0.253,0.21100000000000002,0.21100000000000002,0.21100000000000002,0.152,0.025,0.033,0.5,6.2,7.3,12.1,3.0,2.7,0.5,50.2,30.4,71.3,9.3,0.584,0.369,0.53,0.33399999999999996,0.574,19.5,24.4,17.9,1.5,2.0
MSFT,2016-03-31,0.073,0.109,0.198,0.198,0.624,0.34,0.26899999999999996,0.257,0.183,0.183,0.183,0.152,0.273,0.28300000000000003,0.5,5.0,6.1,12.0,2.9,2.7,0.9,59.3,30.4,83.4,6.2,0.625,0.385,0.547,0.336,0.589,15.5,20.5,13.7,1.7,2.5
MSFT,2016-06-30,0.055999999999999994,0.084,0.17,0.17,0.613,0.262,0.215,0.203,0.151,0.151,0.151,0.121,0.28,0.29,0.4,4.7,5.4,13.6,2.4,2.2,0.6,67.4,26.8,79.9,14.3,0.758,0.431,0.574,0.327,0.628,12.1,15.7,8.0,2.5,4.9
MSFT,2016-09-30,0.083,0.12300000000000001,0.318,0.318,0.642,0.389,0.316,0.306,0.258,0.258,0.258,0.184,0.35,0.363,0.4,4.7,6.0,11.7,2.7,2.5,0.8,61.7,31.5,69.6,23.6,1.079,0.519,0.8690000000000001,0.418,0.669,15.4,19.5,14.6,2.2,3.0
MSFT,2016-12-31,0.09,0.13,0.36,0.36,0.617,0.39,0.318,0.306,0.243,0.243,0.243,0.17800000000000002,0.10400000000000001,0.11699999999999999,0.5,5.1,8.1,15.6,2.0,1.9,0.4,45.4,23.6,67.8,1.2,1.276,0.561,0.884,0.38799999999999996,0.6940000000000001,15.2,19.3,15.5,2.2,2.7
MSFT,2017-03-31,0.075,0.10800000000000001,0.317,0.317,0.653,0.395,0.315,0.29,0.23600000000000002,0.23600000000000002,0.23600000000000002,0.172,0.19899999999999998,0.215,0.4,4.3,6.8,16.4,2.8,2.6,0.8,52.8,22.0,71.3,3.5,1.2329999999999999,0.552,1.117,0.5,0.69,11.0,15.1,12.3,2.3,2.9
MSFT,2017-06-30,0.10800000000000001,0.152,0.41,0.41,0.6859999999999999,0.455,0.42200000000000004,0.401,0.315,0.315,0.315,0.243,0.045,0.061,0.4,3.9,5.8,15.5,2.9,2.8,0.8,62.8,23.5,75.1,11.2,1.089,0.521,0.956,0.45799999999999996,0.65,15.7,18.3,14.8,2.0,2.5
MSFT,2017-09-30,0.077,0.10400000000000001,0.297,0.297,0.6629999999999999,0.41600000000000004,0.337,0.314,0.268,0.268,0.268,0.188,0.196,0.213,0.4,3.2,5.3,12.3,3.1,2.9,1.0,69.3,30.0,70.5,28.9,1.071,0.517,0.95,0.45899999999999996,0.64,11.5,15.8,12.6,2.3,2.8
MSFT,2017-12-31,0.086,0.11900000000000001,-0.3,-0.3,0.617,0.38799999999999996,0.32,0.3,-0.218,-0.218,-0.218,0.182,0.142,0.157,0.5,3.6,7.0,17.0,2.9,2.7,0.5,52.5,21.7,68.7,5.5,1.278,0.561,1.056,0.46299999999999997,0.6940000000000001,12.4,16.6,12.9,2.2,2.8
MSFT,2018-03-31,0.083,0.12,0.377,0.377,0.654,0.41,0.33,0.309,0.27699999999999997,0.27699999999999997,0.27699999999999997,0.19,0.389,0.405,0.4,3.2,6.0,18.1,3.4,3.2,1.1,59.8,19.8,74.5,5.2,1.1179999999999999,0.528,1.052,0.49700000000000005,0.677,12.0,16.5,12.2,1.9,2.6
MSFT,2018-06-30,0.10300000000000001,0.153,0.43799999999999994,0.43799999999999994,0.6759999999999999,0.41700000000000004,0.36200000000000004,0.345,0.295,0.295,0.295,0.21,0.188,0.20199999999999999,0.5,3.4,5.5,16.4,2.9,2.7,0.8,66.1,22.2,71.6,16.6,1.058,0.514,0.991,0.48100000000000004,0.68,15.4,19.2,13.3,1.7,2.4
MSFT,2018-09-30,0.096,0.145,0.418,0.418,0.659,0.44,0.361,0.342,0.303,0.303,0.303,0.214,0.31,0.324,0.5,3.1,5.3,12.6,2.9,2.7,1.0,69.4,29.1,72.6,26.0,1.023,0.506,0.929,0.45899999999999996,0.6659999999999999,14.8,19.6,14.2,1.7,2.3
MSFT,2018-12-31,0.099,0.146,0.37799999999999995,0.37799999999999995,0.617,0.408,0.332,0.316,0.259,0.259,0.259,0.198,0.081,0.094,0.5,3.3,7.0,17.8,3.1,2.9,0.7,52.5,20.6,68.7,4.5,0.9279999999999999,0.48100000000000004,0.872,0.452,0.644,15.3,20.3,14.8,1.6,2.1
MSFT,2019-03-31,0.099,0.14400000000000002,0.377,0.377,0.667,0.434,0.35200000000000004,0.33799999999999997,0.28800000000000003,0.28800000000000003,0.28800000000000003,0.213,0.29100000000000004,0.305,0.5,3.0,6.3,20.8,3.0,2.8,1.0,57.3,17.3,66.9,7.7,0.91,0.47600000000000003,0.823,0.431,0.64,15.4,20.4,16.6,1.6,1.9
MSFT,2019-06-30,0.113,0.168,0.535,0.535,0.691,0.452,0.38,0.368,0.391,0.391,0.391,0.22899999999999998,0.309,0.321,0.5,3.2,5.5,20.8,2.5,2.4,0.9,65.8,17.5,73.2,10.2,0.845,0.45799999999999996,0.773,0.419,0.643,18.5,23.4,17.4,1.4,1.9
MSFT,2019-09-30,0.11199999999999999,0.16699999999999998,0.41,0.41,0.685,0.474,0.397,0.384,0.32299999999999995,0.32299999999999995,0.32299999999999995,0.24100000000000002,0.36,0.37200000000000005,0.5,2.9,5.4,17.8,2.9,2.7,1.0,67.6,20.7,75.3,13.0,0.807,0.447,0.76,0.42100000000000004,0.62,19.9,25.3,20.0,1.3,1.7
MSFT,2019-12-31,0.124,0.179,0.431,0.431,0.665,0.46299999999999997,0.38799999999999996,0.376,0.316,0.316,0.316,0.23600000000000002,0.105,0.11599999999999999,0.5,3.1,6.9,22.2,2.8,2.6,0.7,53.1,16.5,69.2,0.5,0.7909999999999999,0.442,0.716,0.4,0.611,21.2,26.8,21.4,1.2,1.6
