Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
BA,2015-09-30,0.063,0.402,1.041,1.048,0.16399999999999998,0.114,0.09699999999999999,0.09699999999999999,0.066,0.066,0.066,0.06,0.055999999999999994,0.057999999999999996,1.0,9.0,12.3,1.8,1.2,0.3,0.2,29.9,208.1,50.6,187.4,1.329,0.5710000000000001,1.238,0.532,0.9309999999999999,37.4,43.9,35.5,0.8,0.9
BA,2015-12-31,0.027999999999999997,0.17,0.623,0.628,0.124,0.067,0.055999999999999994,0.046,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.034,-0.25,-0.248,1.0,8.0,10.9,1.7,1.4,0.4,0.2,33.8,213.8,53.9,193.7,1.558,0.609,1.365,0.534,0.932,15.2,21.9,13.3,1.6,2.6
BA,2016-03-31,0.047,0.284,0.9279999999999999,0.94,0.156,0.096,0.076,0.076,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.048,-0.054000000000000006,-0.052000000000000005,1.0,7.4,10.0,1.6,1.3,0.4,0.1,36.5,225.4,53.3,208.6,2.427,0.708,2.124,0.62,0.955,23.7,29.8,19.5,1.1,1.7
BA,2016-06-30,0.02,0.142,-0.39399999999999996,-0.40399999999999997,0.098,0.048,0.03,0.03,-0.009000000000000001,-0.009000000000000001,-0.009000000000000001,0.019,0.127,0.129,1.1,8.0,10.1,2.0,1.3,0.4,0.3,35.9,186.5,55.2,167.2,17.025,0.945,15.219000000000001,0.8440000000000001,0.993,10.0,16.2,7.0,2.3,5.4
BA,2016-09-30,0.062,0.456,6.518,6.818,0.16699999999999998,0.11199999999999999,0.09300000000000001,0.09300000000000001,0.095,0.095,0.095,0.057999999999999996,0.085,0.087,1.1,7.6,9.9,1.8,1.3,0.4,0.3,37.2,200.9,59.3,178.8,4.863,0.8290000000000001,4.569,0.779,0.976,27.3,33.2,25.8,1.0,1.2
BA,2016-12-31,0.059000000000000004,0.447,4.311,4.49,0.16399999999999998,0.114,0.1,0.09,0.07,0.07,0.07,0.059000000000000004,0.146,0.14800000000000002,1.0,7.3,10.5,1.8,1.2,0.4,0.2,35.1,203.1,53.3,184.9,11.347999999999999,0.919,10.91,0.884,0.99,26.5,33.5,25.9,0.9,1.2
BA,2017-03-31,0.059000000000000004,0.488,12.24,13.850999999999999,0.177,0.11800000000000001,0.09699999999999999,0.09699999999999999,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.061,0.009000000000000001,0.011000000000000001,1.0,6.8,10.0,1.7,1.3,0.4,0.2,36.1,215.4,57.5,193.9,69.671,0.986,67.303,0.9520000000000001,0.998,24.4,29.8,24.5,1.0,1.3
BA,2017-06-30,0.069,0.631,,,0.18899999999999997,0.129,0.10800000000000001,0.10800000000000001,0.076,0.076,0.076,0.067,0.21100000000000002,0.214,1.0,7.2,9.8,1.7,1.2,0.4,0.4,37.2,208.6,61.2,184.7,,1.225,,1.143,1.022,26.8,32.0,27.3,0.9,1.1
BA,2017-09-30,0.071,0.622,,,0.17600000000000002,0.128,0.106,0.106,0.075,0.075,0.075,0.067,0.054000000000000006,0.057,1.1,7.6,9.6,1.9,1.2,0.4,0.2,38.3,197.3,55.7,179.9,9.404,0.904,8.541,0.821,0.987,29.6,35.5,30.9,0.9,1.0
BA,2017-12-31,0.07200000000000001,0.59,9.293,9.686,0.19699999999999998,0.141,0.128,0.11800000000000001,0.134,0.134,0.134,0.07400000000000001,0.067,0.07,1.0,7.8,9.1,1.5,1.1,0.3,0.2,40.4,241.8,30.0,252.2,6.49,0.866,5.71,0.762,0.985,31.4,37.6,32.9,0.8,0.9
BA,2018-03-31,0.062,0.53,6.581,6.885,0.195,0.142,0.12,0.12,0.106,0.106,0.106,0.076,0.026000000000000002,0.028999999999999998,0.8,7.4,7.9,1.2,1.1,0.3,0.2,45.6,293.6,59.6,279.5,9.593,0.9059999999999999,8.067,0.762,0.9890000000000001,27.6,32.5,28.6,0.9,1.1
BA,2018-06-30,0.059000000000000004,0.5479999999999999,,,0.195,0.132,0.111,0.111,0.091,0.091,0.091,0.067,0.161,0.16399999999999998,0.9,7.7,7.7,1.3,1.1,0.3,0.2,47.5,285.7,59.6,273.5,,1.128,,0.978,1.012,24.6,29.3,25.8,0.9,1.1
BA,2018-09-30,0.047,0.501,,,0.163,0.106,0.085,0.085,0.094,0.094,0.094,0.051,0.068,0.071,0.9,8.0,7.9,1.4,1.1,0.3,0.2,46.7,269.8,56.0,260.4,,1.113,,0.983,1.011,20.3,25.2,20.9,1.1,1.3
BA,2018-12-31,0.09,0.8420000000000001,,,0.221,0.16899999999999998,0.158,0.14800000000000002,0.121,0.121,0.121,0.09,0.069,0.073,1.0,9.0,8.5,1.4,1.1,0.3,0.1,43.4,259.7,54.1,249.0,33.773,0.971,25.993000000000002,0.747,0.997,26.4,30.1,27.0,0.7,0.8
BA,2019-03-31,0.048,0.37799999999999995,26.779,37.052,0.18600000000000003,0.12300000000000001,0.1,0.1,0.094,0.094,0.094,0.061,0.035,0.038,0.8,7.0,6.6,1.2,1.1,0.3,0.1,54.6,309.1,58.0,305.6,68.138,0.986,52.526,0.76,0.998,18.6,23.5,19.4,1.4,1.7
BA,2019-06-30,-0.071,-0.555,,,-0.131,-0.187,-0.222,-0.222,-0.187,-0.187,-0.187,-0.14300000000000002,0.102,0.109,0.5,4.6,4.6,1.1,1.0,0.3,,79.2,342.3,65.2,356.3,,1.321,,1.022,1.0390000000000001,,,,,
BA,2019-09-30,0.026000000000000002,0.17800000000000002,,,0.153,0.096,0.067,0.067,0.057999999999999996,0.057999999999999996,0.057999999999999996,0.037000000000000005,-0.23800000000000002,-0.231,0.6,5.8,5.7,1.0,1.1,0.3,,64.9,385.5,64.4,386.1,,1.173,,0.9640000000000001,1.0290000000000001,6.6,9.8,7.5,3.2,4.2
BA,2019-12-31,-0.042,-0.265,,,-0.027999999999999997,-0.09,-0.106,-0.125,-0.055999999999999994,-0.055999999999999994,-0.055999999999999994,-0.081,-0.033,-0.024,0.5,5.2,5.3,1.0,1.1,0.2,,69.2,374.7,64.8,379.1,,1.41,,1.035,1.062,,,,,
