Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
NKE,2015-08-31,0.16699999999999998,0.253,0.368,0.368,0.475,0.188,0.16899999999999998,0.16899999999999998,0.14,0.14,0.14,0.107,-0.047,-0.047,1.6,11.0,10.1,4.0,2.9,1.7,0.4,36.3,91.1,41.6,85.8,0.094,0.086,0.084,0.077,0.379,236.3,263.8,209.3,0.2,0.2
NKE,2015-11-30,0.109,0.159,0.239,0.239,0.456,0.14300000000000002,0.122,0.122,0.102,0.102,0.102,0.079,-0.015,-0.013999999999999999,1.4,9.7,9.1,3.7,3.0,1.7,0.4,39.8,98.0,40.1,97.8,0.162,0.14,0.154,0.133,0.406,134.4,156.9,115.7,0.5,0.7
NKE,2016-02-29,0.129,0.187,0.29600000000000004,0.29600000000000004,0.45899999999999996,0.162,0.142,0.14,0.11800000000000001,0.11800000000000001,0.11800000000000001,0.08800000000000001,0.081,0.08199999999999999,1.5,9.8,9.4,3.8,3.1,1.7,0.7,38.5,96.3,38.1,96.7,0.171,0.146,0.16699999999999998,0.142,0.414,124.8,144.4,112.7,0.4,0.5
NKE,2016-05-31,0.12,0.177,0.276,0.276,0.45899999999999996,0.14300000000000002,0.124,0.124,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.081,0.188,0.18899999999999997,1.6,9.6,10.0,3.8,2.8,1.6,0.9,36.9,97.3,38.2,96.0,0.17,0.145,0.163,0.139,0.42700000000000005,113.3,131.4,104.6,0.4,0.6
NKE,2016-08-31,0.14400000000000002,0.214,0.409,0.409,0.455,0.155,0.136,0.135,0.138,0.138,0.138,0.08800000000000001,0.042,0.043,1.7,10.2,10.7,4.1,2.7,1.6,0.6,34.4,90.7,39.4,85.6,0.18,0.152,0.16399999999999998,0.139,0.425,111.5,127.8,102.6,0.4,0.5
NKE,2016-11-30,0.127,0.184,0.275,0.275,0.442,0.158,0.136,0.136,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.085,0.05,0.051,1.5,9.2,9.3,3.7,3.1,1.8,0.8,39.0,99.0,39.9,98.1,0.287,0.223,0.282,0.21899999999999997,0.456,55.6,64.5,52.7,0.7,0.8
NKE,2017-02-28,0.13699999999999998,0.195,0.364,0.364,0.445,0.16899999999999998,0.149,0.149,0.135,0.135,0.135,0.098,0.098,0.1,1.5,9.2,9.3,3.8,3.1,1.9,0.8,38.6,95.8,39.0,95.4,0.275,0.21600000000000003,0.273,0.214,0.451,46.4,52.7,43.0,0.6,0.8
NKE,2017-05-31,0.125,0.179,0.321,0.321,0.441,0.155,0.134,0.133,0.11599999999999999,0.11599999999999999,0.11599999999999999,0.084,0.079,0.081,1.5,8.9,9.3,3.9,2.9,1.8,0.7,39.4,94.6,36.8,97.2,0.306,0.235,0.28,0.214,0.467,41.4,48.1,36.3,0.7,0.9
NKE,2017-08-31,0.11800000000000001,0.17300000000000001,0.311,0.311,0.43700000000000006,0.142,0.12300000000000001,0.122,0.105,0.105,0.105,0.07400000000000001,0.046,0.048,1.5,9.0,9.6,4.0,2.7,1.6,0.4,38.3,92.5,36.4,94.3,0.318,0.24100000000000002,0.29,0.22,0.493,41.0,47.8,37.8,0.7,0.9
NKE,2017-11-30,0.095,0.141,0.258,0.258,0.43,0.129,0.107,0.106,0.09,0.09,0.09,0.064,0.099,0.10099999999999999,1.4,8.3,9.1,3.7,2.5,1.5,0.8,39.8,98.3,38.8,99.3,0.401,0.28600000000000003,0.295,0.21100000000000002,0.511,35.0,42.3,33.6,1.1,1.3
NKE,2018-02-28,0.126,0.19699999999999998,-0.342,-0.342,0.43799999999999994,0.152,0.132,0.13,-0.10300000000000001,-0.10300000000000001,-0.10300000000000001,0.081,0.065,0.067,1.5,8.5,9.7,3.8,2.7,1.5,0.5,37.1,95.4,36.3,96.1,0.35600000000000004,0.263,0.355,0.261,0.5660000000000001,46.8,54.8,45.6,0.6,0.8
NKE,2018-05-31,0.14,0.233,0.46399999999999997,0.46399999999999997,0.447,0.149,0.129,0.129,0.11599999999999999,0.11599999999999999,0.11599999999999999,0.078,0.139,0.142,1.7,8.9,10.7,4.1,2.5,1.4,1.5,34.3,90.3,36.8,87.8,0.396,0.284,0.361,0.259,0.565,27.3,31.7,25.2,0.7,0.8
NKE,2018-08-31,0.14800000000000002,0.255,0.465,0.465,0.442,0.152,0.134,0.134,0.11,0.11,0.11,0.08,0.034,0.036000000000000004,1.8,8.9,10.2,4.2,2.3,1.3,0.8,36.2,86.9,38.5,84.7,0.38799999999999996,0.27899999999999997,0.386,0.278,0.6,43.0,48.9,37.8,0.6,0.7
NKE,2018-11-30,0.107,0.195,0.382,0.382,0.43799999999999994,0.122,0.10300000000000001,0.10300000000000001,0.09,0.09,0.09,0.066,0.09,0.092,1.7,8.3,8.6,4.0,2.1,1.2,0.8,42.1,91.7,41.1,92.7,0.39899999999999997,0.285,0.397,0.284,0.615,28.3,33.6,25.1,0.8,1.0
NKE,2019-02-28,0.13699999999999998,0.253,0.498,0.498,0.451,0.14800000000000002,0.13,0.13,0.115,0.115,0.115,0.084,0.061,0.063,1.7,8.3,8.6,3.9,2.2,1.2,0.6,41.6,92.2,41.5,92.4,0.389,0.28,0.387,0.278,0.609,39.0,44.5,37.8,0.6,0.7
NKE,2019-05-31,0.132,0.242,0.44,0.44,0.455,0.139,0.121,0.12,0.09699999999999999,0.09699999999999999,0.09699999999999999,0.076,0.11800000000000001,0.12,1.7,8.6,9.2,4.0,2.1,1.1,1.0,39.8,91.5,39.3,92.0,0.426,0.299,0.42100000000000004,0.295,0.619,36.1,41.5,33.5,0.7,0.8
NKE,2019-08-31,0.154,0.267,0.6,0.6,0.457,0.161,0.145,0.145,0.128,0.128,0.128,0.092,-0.023,-0.021,1.7,7.0,9.6,4.0,2.0,1.0,0.2,38.5,91.0,40.8,88.7,0.741,0.426,0.667,0.38299999999999995,0.65,42.9,54.4,46.5,0.9,1.0
NKE,2019-11-30,0.115,0.18899999999999997,0.48100000000000004,0.48100000000000004,0.44,0.136,0.11900000000000001,0.11800000000000001,0.10800000000000001,0.10800000000000001,0.10800000000000001,0.076,0.064,0.066,1.6,5.5,8.7,3.8,2.0,1.0,0.4,41.6,94.7,39.6,96.8,0.74,0.425,0.6609999999999999,0.38,0.648,46.9,59.6,50.4,1.1,1.3
