Company,Quarter,Return on Assets,Return on Capital,Return on Equity,Return on Common Equity,Gross Margin,EBITDA Margin,EBITA Margin,EBIT Margin,Earnings from Cont. Ops Margin,Net Income Margin,Net Income Avail. for Common Margin,Normalized Net Income Margin,Levered Free Cash Flow Margin,Unlevered Free Cash Flow Margin,Total Asset Turnover,Fixed Asset Turnover,Accounts Receivable Turnover,Inventory Turnover,Current Ratio,Quick Ratio,Cash from Ops. to Curr. Liab.,Avg. Days Sales Out.,Avg. Days Inventory Out.,Avg. Days Payable Out.,Avg. Cash Conversion Cycle,Total Debt/Equity,Total Debt/Capital,LT Debt/Equity,LT Debt/Capital,Total Liabilities/Total Assets,EBIT / Interest Exp.,EBITDA / Interest Exp.,(EBITDA-CAPEX) / Interest Exp.,Total Debt/EBITDA,Total Debt/(EBITDA-CAPEX)
UNH,2015-09-30,0.076,0.127,0.187,0.193,0.233,0.084,0.073,0.073,0.039,0.038,0.038,0.042,0.019,0.022000000000000002,1.7,36.9,,,0.7,0.6,0.3,,,89.9,,0.9159999999999999,0.478,0.75,0.391,0.68,13.2,15.2,13.6,2.3,2.6
UNH,2015-12-31,0.055999999999999994,0.092,0.14300000000000002,0.146,0.218,0.057999999999999996,0.057,0.057,0.028999999999999998,0.027999999999999997,0.027999999999999997,0.031,0.111,0.115,1.6,44.9,,,0.7,0.6,0.3,,,77.2,,0.902,0.474,0.715,0.376,0.6809999999999999,9.5,9.7,7.8,3.2,3.9
UNH,2016-03-31,0.065,0.107,0.18,0.187,0.23,0.078,0.066,0.066,0.037000000000000005,0.036000000000000004,0.036000000000000004,0.038,0.065,0.068,1.6,43.4,,,0.7,0.6,0.2,,,83.0,,0.914,0.478,0.738,0.385,0.687,11.4,13.4,11.7,2.4,2.8
UNH,2016-06-30,0.067,0.113,0.188,0.196,0.226,0.08,0.069,0.069,0.038,0.038,0.038,0.039,0.026000000000000002,0.03,1.6,36.6,,,0.6,0.6,0.1,,,97.8,,0.873,0.466,0.706,0.377,0.682,11.8,13.7,12.3,2.2,2.5
UNH,2016-09-30,0.07400000000000001,0.124,0.204,0.213,0.24,0.08800000000000001,0.077,0.077,0.043,0.043,0.043,0.044000000000000004,0.157,0.161,1.5,34.6,,,0.6,0.6,0.6,,,101.5,,0.841,0.457,0.659,0.358,0.6809999999999999,13.3,15.2,13.7,2.0,2.3
UNH,2016-12-31,0.065,0.109,0.171,0.177,0.243,0.068,0.067,0.067,0.036000000000000004,0.035,0.035,0.038,-0.004,-0.0,1.5,40.5,,,0.6,0.6,,,,86.8,,0.82,0.451,0.6409999999999999,0.35200000000000004,0.6729999999999999,11.9,12.1,10.3,2.5,3.0
UNH,2017-03-31,0.066,0.11199999999999999,0.204,0.217,0.225,0.081,0.07,0.07,0.045,0.045,0.045,0.04,0.17,0.174,1.5,38.2,,,0.7,0.6,0.4,,,72.6,,0.743,0.426,0.573,0.32899999999999996,0.667,12.1,13.9,12.2,2.1,2.5
UNH,2017-06-30,0.068,0.11800000000000001,0.203,0.215,0.23199999999999998,0.086,0.075,0.075,0.047,0.046,0.046,0.042,0.043,0.047,1.5,31.6,,,0.7,0.6,0.2,,,75.0,,0.68,0.405,0.557,0.332,0.66,12.4,14.2,12.9,1.9,2.1
UNH,2017-09-30,0.073,0.13,0.212,0.225,0.24,0.09300000000000001,0.081,0.081,0.051,0.049,0.049,0.046,0.134,0.138,1.4,31.2,,,0.7,0.6,0.5,,,79.4,,0.591,0.37200000000000005,0.5,0.314,0.648,13.9,15.9,14.3,1.6,1.7
UNH,2017-12-31,0.071,0.122,0.293,0.311,0.23800000000000002,0.077,0.076,0.076,0.071,0.069,0.069,0.042,-0.077,-0.073,1.5,37.3,,,0.7,0.6,,,,77.5,,0.609,0.379,0.5539999999999999,0.344,0.626,12.9,13.0,11.0,2.0,2.3
UNH,2018-03-31,0.069,0.11800000000000001,0.225,0.23800000000000002,0.23800000000000002,0.084,0.073,0.073,0.053,0.051,0.051,0.040999999999999995,0.184,0.187,1.5,34.6,,,0.7,0.6,0.5,,,75.8,,0.685,0.40700000000000003,0.5429999999999999,0.322,0.6659999999999999,12.3,14.1,12.6,1.9,2.1
UNH,2018-06-30,0.068,0.12,0.23,0.244,0.235,0.086,0.075,0.075,0.054000000000000006,0.052000000000000005,0.052000000000000005,0.040999999999999995,0.055,0.059000000000000004,1.4,28.0,,,0.7,0.6,0.3,,,79.2,,0.6659999999999999,0.4,0.61,0.366,0.66,12.2,14.0,12.6,1.8,2.0
UNH,2018-09-30,0.075,0.131,0.24600000000000002,0.259,0.242,0.092,0.081,0.081,0.057999999999999996,0.055999999999999994,0.055999999999999994,0.045,-0.028999999999999998,-0.025,1.5,28.4,,,0.6,0.6,0.1,,,81.2,,0.617,0.382,0.59,0.365,0.64,13.0,14.7,13.2,1.6,1.8
UNH,2018-12-31,0.07400000000000001,0.124,0.22899999999999998,0.239,0.237,0.078,0.077,0.077,0.054000000000000006,0.052000000000000005,0.052000000000000005,0.042,-0.002,0.002,1.5,33.9,,,0.7,0.6,0.2,,,77.8,,0.65,0.39399999999999996,0.615,0.373,0.631,12.0,12.1,10.6,2.0,2.3
UNH,2019-03-31,0.077,0.129,0.252,0.268,0.23199999999999998,0.091,0.08,0.08,0.059000000000000004,0.057,0.057,0.044000000000000004,0.07,0.07400000000000001,1.5,34.5,,,0.7,0.6,0.2,,,72.5,,0.6779999999999999,0.40399999999999997,0.609,0.363,0.649,12.1,13.7,12.3,1.8,2.0
UNH,2019-06-30,0.07200000000000001,0.122,0.23600000000000002,0.251,0.228,0.08900000000000001,0.078,0.078,0.055999999999999994,0.054000000000000006,0.054000000000000006,0.043,0.075,0.08,1.5,28.7,,,0.6,0.6,0.4,,,74.0,,0.728,0.42100000000000004,0.594,0.344,0.653,11.3,12.9,11.9,2.0,2.1
UNH,2019-09-30,0.07400000000000001,0.122,0.24600000000000002,0.262,0.243,0.095,0.083,0.083,0.06,0.059000000000000004,0.059000000000000004,0.046,0.034,0.039,1.4,28.1,,,0.6,0.6,0.2,,,78.1,,0.7509999999999999,0.429,0.645,0.368,0.6559999999999999,11.2,12.7,11.8,2.0,2.1
UNH,2019-12-31,0.073,0.12300000000000001,0.24100000000000002,0.252,0.248,0.095,0.084,0.084,0.06,0.057999999999999996,0.057999999999999996,0.046,0.07200000000000001,0.076,1.4,34.2,,,0.6,0.6,0.4,,,80.6,,0.654,0.396,0.5920000000000001,0.358,0.643,11.7,13.3,11.8,1.7,2.0
